created_at,file_name,followers,friends,group_name,location,retweet_count,screenname,search_query,text,twitter_id,username,polarity,partition_0,partition_1,month,tag,emoji
2020-10-01 15:31:30,Isle of Man,48,0,Isle of Man,Isle of Man,0,ForumManx,#IsleofMan,chief minist statement covid octob iom isleofman covid,1.311690207759143e+18,Manx Social Equality Forum,0.0,Politics,Isle of Man,10,#iom #isleofman #covid19,
2020-10-01 15:07:23,Isle of Man,81,169,Isle of Man,a rock in the Irish Sea,0,businessnewsiom,#IsleofMan,border restrict remain say isleofman chief minist,1.31168414005248e+18,Duncan Foulkes,0.0,Politics,Isle of Man,10,#isleofman,
2020-10-01 15:06:21,Isle of Man,165,179,Isle of Man,Isle of Man,0,advertising_iom,#IsleofMan,ad look great strand street digit screen target custom heart retail capit dooh isleofman,1.3116838778833265e+18,Billboards.im,0.6249,Politics,Isle of Man,10,#dooh #isleofman,🛍
2020-10-01 15:02:37,Isle of Man,48,0,Isle of Man,Isle of Man,0,ForumManx,#IsleofMan,iom govern select committe poverti iom isleofman poverti,1.311682939198079e+18,Manx Social Equality Forum,-0.5106,Politics,Isle of Man,10,#iom #isleofman #poverty,
2020-10-01 15:00:38,Isle of Man,11077,511,Isle of Man,"Douglas, Isle of Man",0,iomnewspapers,#IsleofMan,yearold handyman fine possess worth cannabi second charg cultiv cannabi withdrawn prosecut isleofman,1.3116824423072645e+18,Isle of Man Newspapers,-0.3182,Politics,Isle of Man,10,#isleofman,
2020-10-01 15:00:18,Isle of Man,528,1436,Isle of Man,Isle of Man,0,IomMediaTVRadio,#IsleofMan,iomtv live updat govern coronaviru brief iom iomtv isleofman coronavirusbrief,1.3116823563450122e+18,IOMTV  News,0.0,Politics,Isle of Man,10,#iom #iomtv #isleofman #coronavirusbriefing,
2020-10-01 14:49:54,Isle of Man,192,189,Isle of Man,Isle of Man,0,GleaveyGirl,#IsleofMan,feel bless isleofman look forward panto year pantomim dame protest westminst covid theatr restrict,1.3116797411334554e+18,Emma Callin,0.5709,Politics,Isle of Man,10,#isleofman,
2020-10-01 14:37:36,Isle of Man,490,511,Isle of Man,North-West England ,1,NwEngl_NATURISM,#IsleofMan,normalisingnatur forum live bbc world servic monday octob northwestengland northwal westmidland isleofman manchest liverpool birmingham ukwid,1.311676645149946e+18,NorthWestEngland  👣 NATURISM 👣,0.0,Politics,Isle of Man,10,#normalisingnaturism #bn_nw #northwestengland #northwales #westmidlands #isleofman #manchester #liverpool #birmingham #ukwide,
2020-10-01 14:23:23,Isle of Man,11077,511,Isle of Man,"Douglas, Isle of Man",0,iomnewspapers,#IsleofMan,univers colleg second annual festiv research saw larg turnout student member public come togeth listen appli academ discuss isleofman,1.311673068088107e+18,Isle of Man Newspapers,0.4939,Politics,Isle of Man,10,#isleofman,
2020-10-01 14:23:00,Isle of Man,3888,1363,Isle of Man,"St. John's, Ellan Vannin",0,CultureVannin,#IsleofMan,ghost giant buggan manannan mooinjerveggey childsnatch watergoblin pleas seri manxfolklor tale imag isleofman manx folklor whisperinginthetre,1.311672969312129e+18,Culture Vannin,0.4927,Politics,Isle of Man,10,"#manannan, #mooinjerveggey #watergoblin... #manxfolklore #isleofman #manx #folklore #whisperinginthetrees",
2020-10-01 14:22:14,Isle of Man,108,949,Isle of Man,"Douglas, Isle of Man",0,DuncanYT_TTV,#IsleofMan,sever dyslex ￼￼with bunch problem like say happi dyslexiaawarenessmonth think isleofman manxgovern need thing make friendli dyslexia ￼￼on,1.3116727769949798e+18,Duncan,0.7175,Politics,Isle of Man,10,#dyslexic #dyslexiaawarenessmonth #isleofman #manxgovernment,
2020-10-01 13:48:40,Isle of Man,11077,511,Isle of Man,"Douglas, Isle of Man",2,iomnewspapers,#IsleofMan,five welder yorkshir today jail day fail isol immedi arriv isleofman,1.311664331336024e+18,Isle of Man Newspapers,-0.8074,Politics,Isle of Man,10,#isleofman,
2020-10-01 13:36:06,Isle of Man,14211,576,Isle of Man,Isle of Man,0,ManxRadio,#IsleofMan,nationalpoetryday well wondrous witti ditti compos record former slam champion read vers written especi celebr daymanxradio isleofman poetri,1.3116611681974272e+18,Manx Radio,0.8251,Politics,Isle of Man,10,"#nationalpoetryday, #isleofman #poetry",
2020-10-01 13:23:00,Isle of Man,3635,5001,Isle of Man,Isle of Man,0,ManxFreeState,#IsleofMan,look forward gener elect genuin plan transit real green economi isleofman sustainableisland,1.311657869608194e+18,Manx Free State 🇮🇲,0.0,Politics,Isle of Man,10,#isleofman #sustainableisland,
2020-10-01 13:20:28,Isle of Man,81,169,Isle of Man,a rock in the Irish Sea,0,businessnewsiom,#IsleofMan,bank boss sue fox prove quit inspir isleofman iom isleofmanbusi,1.3116572342004367e+18,Duncan Foulkes,0.5688,Politics,Isle of Man,10,#isleofman #iom #isleofmanbusiness,
2020-10-01 13:13:39,Isle of Man,504,541,Isle of Man,Honiton and Tiverton of Devon,1,Chilcottsdevon,#IsleofMan,herd sell chilcott three wonder shebeg octob auction miss antiqu auction isleofman shebeg cow cow honiton devon auction auction,1.311655518042239e+18,Chilcotts Auctioneers,0.5255,Politics,Isle of Man,10,#antique #auction #isleofman #shebeg #cow #cows #honiton #devon #auctioneer #auctions,
2020-10-01 13:07:26,Isle of Man,81,169,Isle of Man,a rock in the Irish Sea,0,businessnewsiom,#IsleofMan,young entrepreneur stuart brand bagg never forgotten isleofman iom not_believ not_it not_ not_year not_sinc not_hi not_untim not_death not_theapprentic,1.311653954904875e+18,Duncan Foulkes,-0.4997,Politics,Isle of Man,10,#isleofman #iom #theapprentice,
2020-10-01 13:00:47,Isle of Man,11077,511,Isle of Man,"Douglas, Isle of Man",0,iomnewspapers,#IsleofMan,yearold dougla admit drinkdriv sentenc novemb probat report complet isleofman,1.3116522792929649e+18,Isle of Man Newspapers,0.0772,Politics,Isle of Man,10,#isleofman,
2020-10-01 12:45:12,Isle of Man,324,349,Isle of Man,Isle of Man,0,Thorntonfs,#IsleofMan,chief execut live home jacki bridson isleofman share budget tip sharon convers week influenc,1.3116483583318057e+18,Thornton CharteredFP,0.29600000000000004,Politics,Isle of Man,10,#isleofman,
2020-10-01 12:33:31,Isle of Man,318,348,Isle of Man,Isle of Man,0,genesisgalleryi,#IsleofMan,newreleas miss avail tel art jackvettriano limitededit iom isleofman,1.3116454189845504e+18,genesisgallery.im,-0.29600000000000004,Politics,Isle of Man,10,#newrelease #art #jackvettriano #limitededition #iom #isleofman,
2020-10-01 12:00:20,Isle of Man,11077,511,Isle of Man,"Douglas, Isle of Man",1,iomnewspapers,#IsleofMan,week manx independ differ penalti mete broke isol rule third spectat injur crash bottom bray hill pursu claim damag isleofman isleofmantt,1.311637066476925e+18,Isle of Man Newspapers,-0.9153,Politics,Isle of Man,10,#isleofman #isleofmantt,
2020-10-01 11:28:00,Isle of Man,3888,1363,Isle of Man,"St. John's, Ellan Vannin",1,CultureVannin,#IsleofMan,seek calv mist hear sweet voic call bewar kebeg one creepiest manxfolklor tale know imag makrkinrad isleofman whisperinginthetre manx folklor,1.3116289290321715e+18,Culture Vannin,0.5093,Politics,Isle of Man,10,#kebeg #manxfolklore #makrkinrade #isleofman #whisperinginthetrees #manx #folklore,
2020-10-01 11:21:55,Isle of Man,61,328,Isle of Man,"Douglas, Isle of Man",2,IOMforLife,#IsleofMan,alway remain commit support financi sector simon picker discuss maintain statu modern forwardthink intern busi centr latest video isleofman,1.3116273989459436e+18,IOMForLife,0.6124,Politics,Isle of Man,10,#isleofman,
2020-10-01 11:15:07,Isle of Man,15906,404,Isle of Man,Isle of Man,0,IOMGovernment,#IsleofMan,display symptom coronaviru whether high temperatur persist cough loss tast smell stayathom call covid line ask test stayresponsibleiom isleofman iom,1.3116256888400118e+18,Isle of Man Government,-0.3182,Politics,Isle of Man,10,"#coronavirus, #stayathome #stayresponsibleiom #isleofman #iom",
2020-10-01 11:00:03,Isle of Man,11077,511,Isle of Man,"Douglas, Isle of Man",1,iomnewspapers,#IsleofMan,former pokerstar commun chief eric hollreis prais game giant founder isai scheinberg walk free court york isleofman,1.3116218957506437e+18,Isle of Man Newspapers,0.7579,Politics,Isle of Man,10,#isleofman,
2020-10-01 10:46:23,Isle of Man,371,551,Isle of Man,Isle of Man,0,VanninPhotos,#IsleofMan,drummer madeinmann livemus concertphotographi canonphotographi gigphotographi eventphotographi canonr isleofman manx vanninphoto iomstori adobespark,1.311618455213351e+18,VanninPhotos,0.0,Politics,Isle of Man,10,#madeinmann #livemusic #concertphotography #canonphotography #gigphotography #eventphotography #canonr6 #isleofman #manx #vanninphotos #iomstory #adobespark,
2020-10-01 10:33:10,Isle of Man,371,551,Isle of Man,Isle of Man,0,VanninPhotos,#IsleofMan,drummer madeinmann livemus concertphotographi canonphotographi gigphotographi eventphotographi canonr isleofman manx vanninphoto iomstori adobespark,1.3116151320369357e+18,VanninPhotos,0.0,Politics,Isle of Man,10,#madeinmann #livemusic #concertphotography #canonphotography #gigphotography #eventphotography #canonr6 #isleofman #manx #vanninphotos #iomstory #adobespark,
2020-10-01 10:26:16,Isle of Man,6149,2900,Isle of Man,Isle of Man,3,ILoveTheIOM,#IsleofMan,settl averag isleofman iom,1.3116133940432404e+18,The Isle Of Man,0.0,Politics,Isle of Man,10,#isleofman #iom,🇮 🇲
2020-10-01 10:12:28,Isle of Man,490,511,Isle of Man,North-West England ,0,NwEngl_NATURISM,#IsleofMan,equal divers polici lgbtq offic northwestengland northwal westmidland isleofman manchest liverpool merseysid wirral birmingham carlisl blackpool lanc cheshir cumbria staff shropshir,1.311609923202175e+18,NorthWestEngland  👣 NATURISM 👣,0.0,Politics,Isle of Man,10,#northwestengland #northwales #westmidlands #isleofman #manchester #liverpool #merseyside #wirral #birmingham #carlisle #blackpool #lancs #cheshire #cumbria #staffs #shropshire,
2020-10-01 10:00:11,Isle of Man,11077,511,Isle of Man,"Douglas, Isle of Man",2,iomnewspapers,#IsleofMan,bank boss sue fox recognis second time hero women execut list effort creat divers inclus workplac isleofman,1.3116068307627827e+18,Isle of Man Newspapers,0.6597,Politics,Isle of Man,10,#isleofman,
2020-10-01 09:50:32,Isle of Man,225,130,Isle of Man,"Port St Mary, Isle of Man",0,islandescapesim,#IsleofMan,guest enjoy stay curlew cottag castletown staycat summer isleofman,1.3116044002642207e+18,Island Escapes,0.5106,Politics,Isle of Man,10,#isleofman,
2020-10-01 09:38:41,Isle of Man,47,57,Isle of Man,Isle of Man,1,IOM_CC,#IsleofMan,fibr avail area nation broadband plan avalil checker run link isleofman iom manx,1.31160142018193e+18,Isle of Man Communications Commission,0.0,Politics,Isle of Man,10,#isleofman #iom #manx,⬇ 🔗
2020-10-01 09:35:40,Isle of Man,175,32,Isle of Man,TBC,4,CyberIsle,#IsleofMan,take look onlin safeti tip protect person data cybersecur advic guidanc visit cyberisl isleofman,1.3116006602075423e+18,CYBERISLE,0.4215,Politics,Isle of Man,10,#cybersecurity #cyberisle #isleofman,
2020-10-01 09:30:32,Isle of Man,225,130,Isle of Man,"Port St Mary, Isle of Man",0,islandescapesim,#IsleofMan,guest walk offic say thank organis perfect staycat complet homemad biscuit isleofman myislandstayc,1.31159937023676e+18,Island Escapes,0.7351,Politics,Isle of Man,10,#isleofman #myislandstaycation,🥰
2020-10-01 09:10:05,Isle of Man,15906,404,Isle of Man,Isle of Man,0,IOMGovernment,#IsleofMan,feedback sought propos amend legisl aim ensur isleofman remain fulli compliant intern standard benefici ownership sixweek consult exercis way end octob,1.3115942240774676e+18,Isle of Man Government,0.6705,Politics,Isle of Man,10,#isleofman,
2020-10-01 09:00:16,Isle of Man,11077,511,Isle of Man,"Douglas, Isle of Man",0,iomnewspapers,#IsleofMan,feel differ enter normal import ever look physic mental wellb isleofman,1.3115917539302072e+18,Isle of Man Newspapers,0.5095,Politics,Isle of Man,10,#isleofman,
2020-10-01 08:53:22,Isle of Man,4410,1407,Isle of Man,Isle of Man,2,IOMDfEnterprise,#IsleofMan,scheme help isleofman resid unemploy month develop manx restart scheme last month aim support work placement detail releas later month,1.3115900136295383e+18,Department for Enterprise,0.6597,Politics,Isle of Man,10,#isleofman,
2020-10-01 08:30:23,Isle of Man,7238,114,Isle of Man,Isle of Man,0,iominfra,#IsleofMan,final dropin session privat landlord find propos landlord registr privat hous bill take place even psm town hall pmpm isleofman hous,1.3115842299904655e+18,IOM Infrastructure,0.0,Politics,Isle of Man,10,#isleofman #housing,
2020-10-01 08:30:03,Isle of Man,11077,511,Isle of Man,"Douglas, Isle of Man",0,iomnewspapers,#IsleofMan,six month enter lockdown newspap partner host even pack gaieti dedic spirit commun kind isleofman,1.3115841462219366e+18,Isle of Man Newspapers,0.7717,Politics,Isle of Man,10,#isleofman,
2020-10-01 08:15:57,Isle of Man,81,169,Isle of Man,a rock in the Irish Sea,0,businessnewsiom,#IsleofMan,focu pokerstar founder final chapter fall black friday saga isleofman iom poker egam onlinegam businessman,1.31158059770232e+18,Duncan Foulkes,0.0,Politics,Isle of Man,10,#isleofman #iom #poker #egaming #onlinegaming #businessman,
2020-10-01 08:03:00,Isle of Man,3888,1363,Isle of Man,"St. John's, Ellan Vannin",3,CultureVannin,#IsleofMan,manxfolklor tale avail enjoy websit illustr master markkinrad isleofman manx folklor whisperinginthetre,1.3115773393906975e+18,Culture Vannin,0.4939,Politics,Isle of Man,10,#manxfolklore #markkinrade: #isleofman #manx #folklore #whisperinginthetrees,
2020-10-01 08:00:38,Isle of Man,2428,2382,Isle of Man,Isle of Man,1,manxnostalgia,#IsleofMan,rememb trampolin park dougla via manx pressterri holm isleofman manx iom,1.311576743162065e+18,Manx Nostalgia,0.0,Politics,Isle of Man,10,#isleofman #manx #iom,🧒
2020-10-01 07:36:04,Isle of Man,286,278,Isle of Man,-,0,countingcovid,#IsleofMan,countri coronaviru case sep top usa isleofman russia unitedkingdom sourc jhu,1.3115705635850035e+18,Coronavirus Tracker,0.2023,Politics,Isle of Man,10,#coronavirus #india #usa #brazil #spain #argentina #france #isleofman #russia #unitedkingdom #colombia,
2020-10-01 07:18:58,Isle of Man,13,27,Isle of Man,Isle of Man,0,IanLiom,#IsleofMan,storm sunni storm sunni day isleofman microclim beachwalk dogwalk,1.311566259721511e+18,Ian Lloyd,0.6808,Politics,Isle of Man,10,#4days #isleofman #microclimate #beachwalk #dogwalking #730am,
2020-10-01 07:01:26,Isle of Man,324,349,Isle of Man,Isle of Man,0,Thorntonfs,#IsleofMan,talk sharon role chief execut live home high low work chariti impact lockdown isleofman,1.3115618453172634e+18,Thornton CharteredFP,0.25,Politics,Isle of Man,10,#isleofman,
2020-10-01 07:01:06,Isle of Man,385,122,Isle of Man,UK,0,GPonlinejobs,#IsleofMan,could next salari locum gener practition public servic appli today isleofman practition,1.311561763402416e+18,GP Jobs,0.0,Politics,Isle of Man,10,#isleofman #practitioner,
2020-10-01 07:01:00,Isle of Man,3888,1363,Isle of Man,"St. John's, Ellan Vannin",1,CultureVannin,#IsleofMan,perhap creepi manx folklor tale know kebeg stori childsnatch water goblin lonan imag brilliant markkinrad isleofman manxfolklor whisperinginthetre,1.3115617364581294e+18,Culture Vannin,0.5859,Politics,Isle of Man,10,"#manx #folklore #kebeg, #lonan: #markkinrade #isleofman #manxfolklore #whisperinginthetrees",
2020-10-01 06:50:04,Isle of Man,15906,404,Isle of Man,Isle of Man,0,IOMGovernment,#IsleofMan,say capac polici isleofman aim protect lack capac make decis would allow other act behalf pleas share view help shape polici import area,1.3115589855400837e+18,Isle of Man Government,0.8555,Politics,Isle of Man,10,"#isleofman,",
2020-10-01 06:22:09,Isle of Man,1782,1749,Isle of Man,"East, England",0,Dominic_Vallier,#IsleofMan,great hear posit impact qualif student futur financi decis make isleofman financialeduc ypmi,1.311551961632772e+18,Dominic Vallier,0.8271,Politics,Isle of Man,10,#isleofman #financialeducation #ypmi,
2020-10-07 10:05:22,Isle of Man,192,40,Isle of Man,"Douglas, Isle of Man, UK",2,MadJacksIOM,#IsleofMan,watch alon madjacksiom axethrow halloween there isleofman hatchet horror horrormovi axe retrogam arcad,1.313782461013414e+18,Mad Jack's Axe Throwing,-0.25,Politics,Isle of Man,10,#madjacksiom #axethrowing #halloween #thering #isleofman #hatchet #horror #horrormovies #axe #retrogaming #arcade,📼
2020-10-07 10:00:57,Isle of Man,325,349,Isle of Man,Isle of Man,0,Thorntonfs,#IsleofMan,today podcast episod sharon speak influenc manag director isleofman,1.313781349602427e+18,Thornton CharteredFP,0.0,Politics,Isle of Man,10,#podcast #isleofman,
2020-10-07 10:00:39,Isle of Man,11098,510,Isle of Man,"Douglas, Isle of Man",0,iomnewspapers,#IsleofMan,nine day run inaugur hospic manx commun marathon hospic youngest ambassador dylan walton undertook marathon challeng walk mile around nsc support event isleofman,1.3137812766425088e+18,Isle of Man Newspapers,0.4588,Politics,Isle of Man,10,#isleofman,
2020-10-07 09:00:32,Isle of Man,11098,510,Isle of Man,"Douglas, Isle of Man",0,iomnewspapers,#IsleofMan,wet august brief tast summer midseptemb unseason cold night toward end month isleofman,1.3137661462361784e+18,Isle of Man Newspapers,0.0,Politics,Isle of Man,10,#isleofman,
2020-10-07 08:56:39,Isle of Man,221,336,Isle of Man,"Doncaster, England",0,leonlafa,#IsleofMan,imagin go work jail day treat like crimin fault surprisingli fail includ detail articl bbc news itv news sun coronaviru isleofman,1.3137651674491535e+18,Leon Lafayette,-0.9029,Politics,Isle of Man,10,#coronavirus #isleofman,🙄
2020-10-07 08:55:05,Isle of Man,15959,404,Isle of Man,Isle of Man,0,IOMGovernment,#IsleofMan,although activ case covid within commun isleofman import rememb pandem still ongo practis good hygien phone covid line display symptom stayresponsibleiom iom manx,1.31376477468194e+18,Isle of Man Government,0.7506,Politics,Isle of Man,10,"#covid-19 #isleofman, #stayresponsibleiom #iom #manx",
2020-10-07 08:30:17,Isle of Man,11098,510,Isle of Man,"Douglas, Isle of Man",0,iomnewspapers,#IsleofMan,commun event support manx economi could cost met govern back scheme isleofman,1.3137585321987154e+18,Isle of Man Newspapers,0.4215,Politics,Isle of Man,10,#isleofman,
2020-10-07 08:27:00,Isle of Man,3896,1364,Isle of Man,"St. John's, Ellan Vannin",2,CultureVannin,#IsleofMan,full set afriom portrait avail admir treisht isleofman,1.3137577060256768e+18,Culture Vannin,0.4767,Politics,Isle of Man,10,#afriom #treisht2020 #isleofman,
2020-10-07 07:46:40,Isle of Man,374,554,Isle of Man,Isle of Man,0,VanninPhotos,#IsleofMan,make news manx isleofman footbal action instafootbal sportsphotographi sigmalen footballphotographi canon canonphotographi vanninphoto iomstori,1.3137475570137498e+18,VanninPhotos,0.0,Politics,Isle of Man,10,#manx #isleofman #football #action #instafootball #sportsphotography #sigmalens #footballphotography #canon #canonphotography #vanninphotos #iomstory #a…,
